time,Temperature (K)
2019-08-12 17:55:59.469721,306.79
2019-08-12 17:57:05.011520,306.79
2019-08-12 17:58:10.588225,306.79
2019-08-12 17:59:16.139000,306.7
2019-08-12 18:00:21.681796,306.7
2019-08-12 18:01:27.331307,306.6
2019-08-12 18:02:32.983810,306.7
2019-08-12 18:03:38.640302,306.6
2019-08-12 18:04:44.272858,306.6
2019-08-12 18:05:49.896438,306.6
2019-08-12 18:06:55.540962,306.5
2019-08-12 18:08:01.201443,306.5
2019-08-12 18:09:06.862923,306.5
2019-08-12 18:10:12.511436,306.5
2019-08-12 18:11:18.160946,306.4
2019-08-12 18:12:23.806467,306.4
2019-08-12 18:13:29.470938,306.3
2019-08-12 18:14:35.117457,306.3
2019-08-12 18:15:40.745026,306.3
2019-08-12 18:16:46.384564,306.3
2019-08-12 18:17:52.052027,306.3
2019-08-12 18:18:57.721484,306.3
2019-08-12 18:20:03.395928,306.21
2019-08-12 18:21:09.077354,306.21
2019-08-12 18:22:14.709909,306.21
2019-08-12 18:23:20.363410,306.21
2019-08-12 18:24:26.012920,306.21
2019-08-12 18:25:31.669412,306.11
2019-08-12 18:26:37.317926,306.01
2019-08-12 18:27:42.964445,306.11
2019-08-12 18:28:48.604979,306.01
2019-08-12 18:29:54.260474,306.01
2019-08-12 18:30:59.917964,306.01
2019-08-12 18:32:05.559496,306.01
2019-08-12 18:33:11.204020,306.01
2019-08-12 18:34:16.855525,305.91
2019-08-12 18:35:22.521990,305.91
2019-08-12 18:36:28.175490,305.82
2019-08-12 18:37:33.833978,305.91
2019-08-12 18:38:39.493461,305.82
2019-08-12 18:39:45.147959,305.82
2019-08-12 18:40:50.769544,305.82
2019-08-12 18:41:56.412074,305.72
2019-08-12 18:43:02.050614,305.72
2019-08-12 18:44:07.584434,305.72
2019-08-12 18:45:13.113267,305.72
2019-08-12 18:46:18.659055,305.72
2019-08-12 18:47:24.198859,305.62
2019-08-12 18:48:29.728690,305.72
2019-08-12 18:49:35.260515,305.62
2019-08-12 18:50:40.797327,305.52
2019-08-12 18:51:46.324166,305.52
2019-08-12 18:52:51.857986,305.52
2019-08-12 18:53:57.385822,305.52
2019-08-12 18:55:02.918644,305.52
2019-08-12 18:56:08.471413,305.43
2019-08-12 18:57:13.996258,305.43
2019-08-12 18:58:19.512125,305.43
2019-08-12 18:59:25.028991,305.43
2019-08-12 19:00:30.546854,305.43
2019-08-12 19:01:36.218306,305.43
2019-08-12 19:02:41.886766,305.33
2019-08-12 19:03:47.559215,305.33
2019-08-12 19:04:53.228673,305.33
2019-08-12 19:05:58.889154,305.23
2019-08-12 19:07:04.553625,305.23
2019-08-12 19:08:10.220090,305.23
2019-08-12 19:09:15.886555,305.23
2019-08-12 19:10:21.554018,305.23
2019-08-12 19:11:27.218489,305.13
2019-08-12 19:12:32.885952,305.13
2019-08-12 19:13:38.539452,305.03
2019-08-12 19:14:44.214893,305.13
2019-08-12 19:15:49.881359,305.03
2019-08-12 19:16:55.547824,305.03
2019-08-12 19:18:01.221271,305.03
2019-08-12 19:19:06.882750,305.03
2019-08-12 19:20:12.551210,304.94
2019-08-12 19:21:18.229643,304.94
2019-08-12 19:22:23.891122,304.94
2019-08-12 19:23:29.560579,304.84
2019-08-12 19:24:35.217072,304.94
2019-08-12 19:25:40.906475,304.84
2019-08-12 19:26:46.576930,304.84
2019-08-12 19:27:52.245390,304.84
2019-08-12 19:28:57.916843,304.84
2019-08-12 19:30:03.573335,304.84
2019-08-12 19:31:09.244787,304.74
2019-08-12 19:32:14.917236,304.84
2019-08-12 19:33:20.595670,304.74
2019-08-12 19:34:26.275100,304.74
2019-08-12 19:35:31.945555,304.64
2019-08-12 19:36:37.607034,304.74
2019-08-12 19:37:43.277489,304.64
2019-08-12 19:38:48.944951,304.64
2019-08-12 19:39:54.598451,304.64
2019-08-12 19:41:00.261925,304.64
2019-08-12 19:42:05.933377,304.64
2019-08-12 19:43:11.603832,304.55
2019-08-12 19:44:17.266308,304.55
2019-08-12 19:45:22.811098,304.55
2019-08-12 19:46:28.344918,304.55
2019-08-12 19:47:33.890707,304.45
2019-08-12 19:48:39.439486,304.45
2019-08-12 19:49:44.978293,304.45
2019-08-12 19:50:50.532060,304.45
2019-08-12 19:51:56.091811,304.35
2019-08-12 19:53:01.665524,304.45
2019-08-12 19:54:07.216298,304.35
2019-08-12 19:55:12.751116,304.35
2019-08-12 19:56:18.293912,304.35
2019-08-12 19:57:23.830724,304.25
2019-08-12 19:58:29.388480,304.25
2019-08-12 19:59:34.936262,304.25
2019-08-12 20:00:40.501997,304.25
2019-08-12 20:01:46.188409,304.25
2019-08-12 20:02:51.883797,304.25
2019-08-12 20:03:57.577191,304.25
2019-08-12 20:05:03.262605,304.15
2019-08-12 20:06:08.949018,304.15
2019-08-12 20:07:14.617478,304.15
2019-08-12 20:08:20.292919,304.15
2019-08-12 20:09:25.962377,304.15
2019-08-12 20:10:31.607898,304.15
2019-08-12 20:11:37.287329,304.06
2019-08-12 20:12:42.951800,304.06
2019-08-12 20:13:48.616270,304.06
2019-08-12 20:14:54.287722,304.06
2019-08-12 20:15:59.942220,303.96
2019-08-12 20:17:05.614669,303.96
2019-08-12 20:18:11.289113,303.96
2019-08-12 20:19:16.947600,303.96
2019-08-12 20:20:22.640993,303.96
2019-08-12 20:21:28.316435,303.96
2019-08-12 20:22:34.019802,303.96
2019-08-12 20:23:39.706214,303.86
2019-08-12 20:24:45.382653,303.86
2019-08-12 20:25:51.056100,303.86
2019-08-12 20:26:56.723562,303.76
2019-08-12 20:28:02.393020,303.86
2019-08-12 20:29:08.071453,303.86
2019-08-12 20:30:13.745897,303.76
2019-08-12 20:31:19.436299,303.76
2019-08-12 20:32:25.092791,303.76
2019-08-12 20:33:30.782195,303.76
2019-08-12 20:34:36.449657,303.67
2019-08-12 20:35:42.121109,303.67
2019-08-12 20:36:47.791564,303.67
2019-08-12 20:37:53.458029,303.57
2019-08-12 20:38:59.139455,303.67
2019-08-12 20:40:04.786971,303.57
2019-08-12 20:41:10.451442,303.57
2019-08-12 20:42:16.137854,303.57
2019-08-12 20:43:21.790357,303.57
2019-08-12 20:44:27.469787,303.57
2019-08-12 20:45:33.135256,303.57
2019-08-12 20:46:38.693011,303.57
2019-08-12 20:47:44.240794,303.57
2019-08-12 20:48:49.806529,303.46999999999997
2019-08-12 20:49:55.355309,303.46999999999997
2019-08-12 20:51:00.916057,303.46999999999997
2019-08-12 20:52:06.474810,303.46999999999997
2019-08-12 20:53:12.027580,303.46999999999997
2019-08-12 20:54:17.597304,303.37
2019-08-12 20:55:23.144089,303.46999999999997
2019-08-12 20:56:28.687883,303.37
2019-08-12 20:57:34.243644,303.37
2019-08-12 20:58:39.792423,303.37
2019-08-12 20:59:45.339209,303.27
2019-08-12 21:00:50.898960,303.37
2019-08-12 21:01:56.589361,303.27
2019-08-12 21:03:02.291731,303.27
2019-08-12 21:04:07.980138,303.27
2019-08-12 21:05:13.658571,303.18
2019-08-12 21:06:19.338002,303.27
2019-08-12 21:07:25.023416,303.27
2019-08-12 21:08:30.703844,303.18
2019-08-12 21:09:36.381281,303.18
2019-08-12 21:10:42.058717,303.18
2019-08-12 21:11:47.736153,303.08
2019-08-12 21:12:53.418576,303.18
2019-08-12 21:13:59.103990,303.08
2019-08-12 21:15:04.781426,303.08
2019-08-12 21:16:10.461854,303.08
2019-08-12 21:17:16.137296,303.08
2019-08-12 21:18:21.828694,303.08
2019-08-12 21:19:27.509123,303.08
2019-08-12 21:20:33.200522,302.98
2019-08-12 21:21:38.883942,302.98
2019-08-12 21:22:44.573346,302.98
2019-08-12 21:23:50.243800,302.98
2019-08-12 21:24:55.929215,302.98
2019-08-12 21:26:01.596678,302.88
2019-08-12 21:27:07.276109,302.88
2019-08-12 21:28:12.967507,302.88
2019-08-12 21:29:18.662896,302.98
2019-08-12 21:30:24.348310,302.88
2019-08-12 21:31:30.037714,302.88
2019-08-12 21:32:35.741081,302.88
2019-08-12 21:33:41.428491,302.88
2019-08-12 21:34:47.120887,302.79
2019-08-12 21:35:52.803310,302.79
2019-08-12 21:36:58.480746,302.79
2019-08-12 21:38:04.159179,302.79
2019-08-12 21:39:09.845591,302.79
2019-08-12 21:40:15.527016,302.79
2019-08-12 21:41:21.220410,302.79
2019-08-12 21:42:26.909814,302.79
2019-08-12 21:43:32.584258,302.69
2019-08-12 21:44:38.269673,302.69
2019-08-12 21:45:43.943120,302.69
2019-08-12 21:46:49.635516,302.69
2019-08-12 21:47:55.204242,302.69
2019-08-12 21:49:00.761999,302.69
2019-08-12 21:50:06.318757,302.59000000000003
2019-08-12 21:51:11.875516,302.59000000000003
2019-08-12 21:52:17.426290,302.59000000000003
2019-08-12 21:53:23.011972,302.59000000000003
2019-08-12 21:54:28.571722,302.59000000000003
2019-08-12 21:55:34.135463,302.59000000000003
2019-08-12 21:56:39.695213,302.59000000000003
2019-08-12 21:57:45.243993,302.59000000000003
2019-08-12 21:58:50.820699,302.59000000000003
2019-08-12 21:59:56.373468,302.49
2019-08-12 22:01:01.923245,302.49
2019-08-12 22:02:07.587716,302.49
2019-08-12 22:03:13.263157,302.49
2019-08-12 22:04:18.909676,302.49
2019-08-12 22:05:24.601075,302.49
2019-08-12 22:06:30.268538,302.49
2019-08-12 22:07:35.952955,302.39
2019-08-12 22:08:41.615431,302.39
2019-08-12 22:09:47.279902,302.39
2019-08-12 22:10:52.998229,302.39
2019-08-12 22:11:58.718550,302.39
2019-08-12 22:13:04.429896,302.39
2019-08-12 22:14:10.150217,302.3
2019-08-12 22:15:15.842613,302.3
2019-08-12 22:16:21.525036,302.3
2019-08-12 22:17:27.202472,302.3
2019-08-12 22:18:32.883898,302.3
2019-08-12 22:19:38.541387,302.3
2019-08-12 22:20:44.239767,302.3
2019-08-12 22:21:49.893267,302.3
2019-08-12 22:22:55.571701,302.3
2019-08-12 22:24:01.244150,302.2
2019-08-12 22:25:06.920589,302.2
2019-08-12 22:26:12.595033,302.2
2019-08-12 22:27:18.269477,302.2
2019-08-12 22:28:23.949905,302.2
2019-08-12 22:29:29.644296,302.1
2019-08-12 22:30:35.316745,302.1
2019-08-12 22:31:40.999168,302.1
2019-08-12 22:32:46.693559,302.1
2019-08-12 22:33:52.382963,302.1
2019-08-12 22:34:58.055412,302.1
2019-08-12 22:36:03.741824,302.1
2019-08-12 22:37:09.413277,302.1
2019-08-12 22:38:15.104676,302.1
2019-08-12 22:39:20.796074,302.0
2019-08-12 22:40:26.503430,302.0
2019-08-12 22:41:32.222754,302.0
2019-08-12 22:42:37.906174,302.0
2019-08-12 22:43:43.585605,302.0
2019-08-12 22:44:49.283985,302.0
2019-08-12 22:45:54.974387,302.0
2019-08-12 22:47:00.675759,301.91
2019-08-12 22:48:06.388102,301.91
2019-08-12 22:49:11.979767,301.91
2019-08-12 22:50:17.556472,301.91
2019-08-12 22:51:23.122207,301.91
2019-08-12 22:52:28.687942,301.91
2019-08-12 22:53:34.247692,301.91
2019-08-12 22:54:39.795475,301.91
2019-08-12 22:55:45.348245,301.81
2019-08-12 22:56:50.900016,301.81
2019-08-12 22:57:56.452786,301.81
2019-08-12 22:59:02.005555,301.81
2019-08-12 23:00:07.558325,301.81
2019-08-12 23:01:13.267675,301.71
2019-08-12 23:02:18.959074,301.81
2019-08-12 23:03:24.643491,301.81
2019-08-12 23:04:30.338880,301.71
2019-08-12 23:05:36.024294,301.81
2019-08-12 23:06:41.703725,301.71
2019-08-12 23:07:47.378169,301.71
2019-08-12 23:08:53.064581,301.71
2019-08-12 23:09:58.752988,301.71
2019-08-12 23:11:04.420451,301.71
2019-08-12 23:12:10.091903,301.71
2019-08-12 23:13:15.784299,301.71
2019-08-12 23:14:21.448770,301.61
2019-08-12 23:15:27.125209,301.61
2019-08-12 23:16:32.802645,301.61
2019-08-12 23:17:38.487062,301.61
2019-08-12 23:18:44.132583,301.61
2019-08-12 23:19:49.806030,301.61
2019-08-12 23:20:55.497429,301.61
2019-08-12 23:22:01.179852,301.61
2019-08-12 23:23:06.856290,301.61
2019-08-12 23:24:12.552676,301.61
2019-08-12 23:25:18.227120,301.61
2019-08-12 23:26:23.908546,301.61
2019-08-12 23:27:29.576008,301.52
2019-08-12 23:28:35.269402,301.52
2019-08-12 23:29:40.949830,301.52
2019-08-12 23:30:46.643223,301.52
2019-08-12 23:31:52.309688,301.52
2019-08-12 23:32:58.001087,301.52
2019-08-12 23:34:03.666555,301.52
2019-08-12 23:35:09.359949,301.52
2019-08-12 23:36:15.029406,301.42
2019-08-12 23:37:20.708837,301.52
2019-08-12 23:38:26.420182,301.42
2019-08-12 23:39:32.098616,301.42
2019-08-12 23:40:37.777049,301.42
2019-08-12 23:41:43.469445,301.42
2019-08-12 23:42:49.153863,301.42
2019-08-12 23:43:54.820329,301.32
2019-08-12 23:45:00.503748,301.42
2019-08-12 23:46:06.184177,301.42
2019-08-12 23:47:11.872583,301.32
2019-08-12 23:48:17.546030,301.32
2019-08-12 23:49:23.233439,301.32
2019-08-12 23:50:28.804161,301.32
2019-08-12 23:51:34.378872,301.32
2019-08-12 23:52:39.953582,301.32
2019-08-12 23:53:45.515327,301.22
2019-08-12 23:54:51.088043,301.22
2019-08-12 23:55:56.644802,301.32
2019-08-12 23:57:02.216521,301.22
2019-08-12 23:58:07.768293,301.22
2019-08-12 23:59:13.331036,301.22
2019-08-13 00:00:18.899773,301.22
2019-08-13 00:01:24.592158,301.22
2019-08-13 00:02:30.276577,301.22
2019-08-13 00:03:35.965980,301.12
2019-08-13 00:04:41.761101,301.22
2019-08-13 00:05:47.543258,301.12
2019-08-13 00:06:53.335387,301.12
2019-08-13 00:07:59.142477,301.12
2019-08-13 00:09:04.911667,301.12
2019-08-13 00:10:10.694821,301.12
2019-08-13 00:11:16.478972,301.12
2019-08-13 00:12:22.257138,301.12
2019-08-13 00:13:28.038297,301.12
2019-08-13 00:14:33.832422,301.12
2019-08-13 00:15:39.622556,301.12
2019-08-13 00:16:45.407705,301.03
2019-08-13 00:17:51.187866,301.03
2019-08-13 00:18:56.983985,301.03
2019-08-13 00:20:02.790077,301.12
2019-08-13 00:21:08.570238,301.03
2019-08-13 00:22:14.348406,301.03
2019-08-13 00:23:20.138540,301.03
2019-08-13 00:24:25.914712,301.03
2019-08-13 00:25:31.716815,301.03
2019-08-13 00:26:37.507949,300.93
2019-08-13 00:27:43.190370,301.03
2019-08-13 00:28:48.858830,300.93
2019-08-13 00:29:54.537264,300.93
2019-08-13 00:31:00.194753,301.03
2019-08-13 00:32:05.868200,300.93
2019-08-13 00:33:11.536660,300.93
2019-08-13 00:34:17.194149,300.93
2019-08-13 00:35:22.876572,300.93
2019-08-13 00:36:28.544035,300.93
2019-08-13 00:37:34.222468,300.93
2019-08-13 00:38:39.882950,300.83
2019-08-13 00:39:45.542434,300.93
2019-08-13 00:40:51.230841,300.83
2019-08-13 00:41:56.883343,300.83
2019-08-13 00:43:02.569756,300.83
2019-08-13 00:44:08.276114,300.83
2019-08-13 00:45:13.971502,300.83
2019-08-13 00:46:19.683845,300.73
2019-08-13 00:47:25.369260,300.83
2019-08-13 00:48:31.042707,300.83
2019-08-13 00:49:36.725129,300.83
2019-08-13 00:50:42.403563,300.73
2019-08-13 00:51:47.964311,300.83
2019-08-13 00:52:53.503117,300.83
2019-08-13 00:53:59.041924,300.73
2019-08-13 00:55:04.577739,300.73
2019-08-13 00:56:10.114551,300.73
2019-08-13 00:57:15.649368,300.73
2019-08-13 00:58:21.185183,300.73
2019-08-13 00:59:26.721995,300.73
2019-08-13 01:00:32.261799,300.73
2019-08-13 01:01:37.909315,300.73
2019-08-13 01:02:43.629636,300.64
2019-08-13 01:03:49.344971,300.64
2019-08-13 01:04:54.998471,300.64
2019-08-13 01:06:00.655961,300.64
2019-08-13 01:07:06.329407,300.64
2019-08-13 01:08:11.987894,300.64
2019-08-13 01:09:17.658349,300.64
2019-08-13 01:10:23.337780,300.64
2019-08-13 01:11:28.989285,300.64
2019-08-13 01:12:34.672705,300.54
2019-08-13 01:13:40.334184,300.64
2019-08-13 01:14:45.998655,300.64
2019-08-13 01:15:51.679083,300.54
2019-08-13 01:16:57.353527,300.54
2019-08-13 01:18:03.032958,300.54
2019-08-13 01:19:08.697429,300.54
2019-08-13 01:20:14.387830,300.54
2019-08-13 01:21:20.061277,300.54
2019-08-13 01:22:25.748686,300.54
2019-08-13 01:23:31.434101,300.54
2019-08-13 01:24:37.126497,300.54
2019-08-13 01:25:42.855794,300.54
2019-08-13 01:26:48.582100,300.44
2019-08-13 01:27:54.256544,300.44
2019-08-13 01:28:59.934978,300.54
2019-08-13 01:30:05.662280,300.44
2019-08-13 01:31:11.386591,300.44
2019-08-13 01:32:17.063030,300.44
2019-08-13 01:33:22.754428,300.44
2019-08-13 01:34:28.472755,300.44
2019-08-13 01:35:34.215018,300.44
2019-08-13 01:36:39.866523,300.44
2019-08-13 01:37:45.528002,300.44
2019-08-13 01:38:51.234361,300.44
2019-08-13 01:39:56.946704,300.44
2019-08-13 01:41:02.598209,300.34
2019-08-13 01:42:08.258691,300.34
2019-08-13 01:43:13.971033,300.34
2019-08-13 01:44:19.672405,300.34
2019-08-13 01:45:25.311943,300.34
2019-08-13 01:46:30.980403,300.34
2019-08-13 01:47:36.703716,300.34
2019-08-13 01:48:42.402096,300.34
2019-08-13 01:49:48.055596,300.34
2019-08-13 01:50:53.750985,300.34
2019-08-13 01:51:59.353621,300.34
2019-08-13 01:53:04.941297,300.34
2019-08-13 01:54:10.490077,300.24
2019-08-13 01:55:16.030878,300.24
2019-08-13 01:56:21.619551,300.24
2019-08-13 01:57:27.217201,300.24
2019-08-13 01:58:32.769970,300.24
2019-08-13 01:59:38.325731,300.24
2019-08-13 02:00:43.909418,300.24
2019-08-13 02:01:49.623756,300.24
2019-08-13 02:02:55.337096,300.24
2019-08-13 02:04:01.023508,300.24
2019-08-13 02:05:06.738843,300.15
2019-08-13 02:06:12.438220,300.24
2019-08-13 02:07:18.124632,300.24
2019-08-13 02:08:23.790100,300.15
2019-08-13 02:09:29.480502,300.15
2019-08-13 02:10:35.144972,300.15
2019-08-13 02:11:40.833379,300.15
2019-08-13 02:12:46.503834,300.15
2019-08-13 02:13:52.181270,300.24
2019-08-13 02:14:57.844743,300.15
2019-08-13 02:16:03.540132,300.15
2019-08-13 02:17:09.212581,300.15
2019-08-13 02:18:14.900988,300.15
2019-08-13 02:19:20.622307,300.15
2019-08-13 02:20:26.341631,300.15
2019-08-13 02:21:32.019067,300.05
2019-08-13 02:22:37.711463,300.15
2019-08-13 02:23:43.384910,300.15
2019-08-13 02:24:49.050378,300.05
2019-08-13 02:25:54.730806,300.05
2019-08-13 02:27:00.381314,300.05
2019-08-13 02:28:06.069721,300.05
2019-08-13 02:29:11.741172,300.05
2019-08-13 02:30:17.418609,300.05
2019-08-13 02:31:23.091058,300.05
2019-08-13 02:32:28.757524,300.05
2019-08-13 02:33:34.445930,300.05
2019-08-13 02:34:40.116385,300.05
2019-08-13 02:35:45.797811,300.05
2019-08-13 02:36:51.480234,300.05
2019-08-13 02:37:57.161659,300.05
2019-08-13 02:39:02.830119,300.05
2019-08-13 02:40:08.509550,299.95
2019-08-13 02:41:14.187983,299.95
2019-08-13 02:42:19.881376,300.05
2019-08-13 02:43:25.554824,299.95
2019-08-13 02:44:31.257193,299.95
2019-08-13 02:45:36.936623,299.95
2019-08-13 02:46:42.601094,299.95
2019-08-13 02:47:48.249608,299.95
2019-08-13 02:48:53.924052,299.85
2019-08-13 02:49:59.594507,299.95
2019-08-13 02:51:05.281916,299.95
2019-08-13 02:52:10.958355,299.85
2019-08-13 02:53:16.535060,299.95
2019-08-13 02:54:22.092816,299.95
2019-08-13 02:55:27.659548,299.85
2019-08-13 02:56:33.217304,299.95
2019-08-13 02:57:38.791018,299.85
2019-08-13 02:58:44.345782,299.95
2019-08-13 02:59:49.898551,299.85
2019-08-13 03:00:55.459299,299.85
2019-08-13 03:02:01.165658,299.85
2019-08-13 03:03:06.865035,299.85
2019-08-13 03:04:12.575383,299.76
2019-08-13 03:05:18.281742,299.85
2019-08-13 03:06:23.970149,299.85
2019-08-13 03:07:29.678502,299.76
2019-08-13 03:08:35.343970,299.76
2019-08-13 03:09:41.021406,299.76
2019-08-13 03:10:46.686874,299.76
2019-08-13 03:11:52.368300,299.76
2019-08-13 03:12:58.053715,299.85
2019-08-13 03:14:03.737135,299.76
2019-08-13 03:15:09.418560,299.76
2019-08-13 03:16:15.108962,299.76
2019-08-13 03:17:20.777422,299.76
2019-08-13 03:18:26.462836,299.76
2019-08-13 03:19:32.132294,299.76
2019-08-13 03:20:37.823693,299.76
2019-08-13 03:21:43.499134,299.76
2019-08-13 03:22:49.196517,299.76
2019-08-13 03:23:54.862982,299.76
2019-08-13 03:25:00.597266,299.76
2019-08-13 03:26:06.322575,299.76
2019-08-13 03:27:12.020955,299.66
2019-08-13 03:28:17.711356,299.76
2019-08-13 03:29:23.398766,299.66
2019-08-13 03:30:29.076202,299.66
2019-08-13 03:31:34.758625,299.66
2019-08-13 03:32:40.448028,299.66
2019-08-13 03:33:46.136435,299.66
2019-08-13 03:34:51.836810,299.66
2019-08-13 03:35:57.508262,299.66
2019-08-13 03:37:03.208637,299.66
2019-08-13 03:38:08.893054,299.66
2019-08-13 03:39:14.597419,299.66
2019-08-13 03:40:20.315745,299.66
2019-08-13 03:41:26.011133,299.66
2019-08-13 03:42:31.695551,299.66
2019-08-13 03:43:37.390939,299.66
2019-08-13 03:44:43.095304,299.56
2019-08-13 03:45:48.792686,299.56
2019-08-13 03:46:54.485082,299.56
2019-08-13 03:48:00.209393,299.56
2019-08-13 03:49:05.890818,299.56
2019-08-13 03:50:11.586206,299.56
2019-08-13 03:51:17.264639,299.56
2019-08-13 03:52:22.951052,299.56
2019-08-13 03:53:28.654418,299.56
2019-08-13 03:54:34.225140,299.56
2019-08-13 03:55:39.842736,299.56
2019-08-13 03:56:45.472300,299.66
2019-08-13 03:57:51.043021,299.56
2019-08-13 03:58:56.599780,299.56
2019-08-13 04:00:02.158533,299.46
2019-08-13 04:01:07.851927,299.46
2019-08-13 04:02:13.537341,299.56
2019-08-13 04:03:19.224751,299.56
2019-08-13 04:04:24.919144,299.56
2019-08-13 04:05:30.607549,299.46
2019-08-13 04:06:36.302936,299.56
2019-08-13 04:07:41.999322,299.46
2019-08-13 04:08:47.679750,299.46
2019-08-13 04:09:53.382120,299.46
2019-08-13 04:10:59.065540,299.46
2019-08-13 04:12:04.750955,299.46
2019-08-13 04:13:10.446343,299.46
2019-08-13 04:14:16.137741,299.46
2019-08-13 04:15:21.829140,299.46
2019-08-13 04:16:27.505579,299.46
2019-08-13 04:17:33.198972,299.46
2019-08-13 04:18:38.891368,299.46
2019-08-13 04:19:44.573791,299.46
2019-08-13 04:20:50.297105,299.46
2019-08-13 04:21:56.029394,299.36
2019-08-13 04:23:01.757694,299.46
2019-08-13 04:24:07.440117,299.36
2019-08-13 04:25:13.128524,299.36
2019-08-13 04:26:18.844856,299.36
2019-08-13 04:27:24.526281,299.36
2019-08-13 04:28:30.211696,299.36
2019-08-13 04:29:35.884146,299.36
2019-08-13 04:30:41.568563,299.36
2019-08-13 04:31:47.237023,299.36
2019-08-13 04:32:52.929419,299.36
2019-08-13 04:33:58.664701,299.36
2019-08-13 04:35:04.397988,299.36
2019-08-13 04:36:10.068442,299.36
2019-08-13 04:37:15.758844,299.36
2019-08-13 04:38:21.434285,299.36
2019-08-13 04:39:27.117705,299.36
2019-08-13 04:40:32.850992,299.36
2019-08-13 04:41:38.576300,299.27
2019-08-13 04:42:44.245758,299.36
2019-08-13 04:43:49.942143,299.27
2019-08-13 04:44:55.618582,299.36
2019-08-13 04:46:01.333916,299.36
2019-08-13 04:47:07.041273,299.36
2019-08-13 04:48:12.741647,299.27
2019-08-13 04:49:18.468950,299.27
2019-08-13 04:50:24.231160,299.27
2019-08-13 04:51:29.959460,299.36
2019-08-13 04:52:35.631909,299.27
2019-08-13 04:53:41.322310,299.27
2019-08-13 04:54:46.997752,299.27
2019-08-13 04:55:52.555508,299.27
2019-08-13 04:56:58.118251,299.27
2019-08-13 04:58:03.713905,299.27
2019-08-13 04:59:09.328510,299.27
2019-08-13 05:00:14.907210,299.27
2019-08-13 05:01:20.606587,299.27
2019-08-13 05:02:26.298983,299.27
2019-08-13 05:03:31.991379,299.27
2019-08-13 05:04:37.695743,299.27
2019-08-13 05:05:43.432022,299.27
2019-08-13 05:06:49.146359,299.17
2019-08-13 05:07:54.889620,299.27
2019-08-13 05:09:00.588000,299.27
2019-08-13 05:10:06.274411,299.17
2019-08-13 05:11:11.972792,299.27
2019-08-13 05:12:17.659204,299.17
2019-08-13 05:13:23.347611,299.17
2019-08-13 05:14:29.096855,299.17
2019-08-13 05:15:34.821166,299.17
2019-08-13 05:16:40.497604,299.17
2019-08-13 05:17:46.186011,299.17
2019-08-13 05:18:51.877410,299.17
2019-08-13 05:19:57.583769,299.17
2019-08-13 05:21:03.318053,299.17
2019-08-13 05:22:09.044358,299.17
2019-08-13 05:23:14.742739,299.17
2019-08-13 05:24:20.434137,299.17
2019-08-13 05:25:26.116560,299.17
2019-08-13 05:26:31.804967,299.17
2019-08-13 05:27:37.546232,299.17
2019-08-13 05:28:43.271540,299.17
2019-08-13 05:29:48.960945,299.07
2019-08-13 05:30:54.658327,299.17
2019-08-13 05:32:00.353715,299.17
2019-08-13 05:33:06.041125,299.17
2019-08-13 05:34:11.724545,299.17
2019-08-13 05:35:17.405970,299.17
2019-08-13 05:36:23.105349,299.07
2019-08-13 05:37:28.861573,299.07
2019-08-13 05:38:34.600844,299.17
2019-08-13 05:39:40.300221,299.07
2019-08-13 05:40:46.032511,299.07
2019-08-13 05:41:51.772779,299.07
2019-08-13 05:42:57.459191,299.07
2019-08-13 05:44:03.149593,299.07
2019-08-13 05:45:08.843984,299.07
2019-08-13 05:46:14.522417,299.07
2019-08-13 05:47:20.262685,299.07
2019-08-13 05:48:26.018910,299.07
2019-08-13 05:49:31.730256,299.07
2019-08-13 05:50:37.451575,299.07
2019-08-13 05:51:43.155939,299.07
2019-08-13 05:52:48.870276,299.07
2019-08-13 05:53:54.561675,299.07
2019-08-13 05:55:00.296957,299.07
2019-08-13 05:56:06.029246,299.07
2019-08-13 05:57:11.639861,298.97
2019-08-13 05:58:17.247484,298.97
2019-08-13 05:59:22.839149,299.07
2019-08-13 06:00:28.407875,299.07
2019-08-13 06:01:34.147146,299.07
2019-08-13 06:02:39.866470,298.97
2019-08-13 06:03:45.605741,298.97
2019-08-13 06:04:51.352991,299.07
2019-08-13 06:05:57.068325,298.97
2019-08-13 06:07:02.814578,298.97
2019-08-13 06:08:08.502984,298.97
2019-08-13 06:09:14.192388,298.97
2019-08-13 06:10:19.881793,298.97
2019-08-13 06:11:25.573191,298.97
2019-08-13 06:12:31.345374,298.97
2019-08-13 06:13:37.082650,298.97
2019-08-13 06:14:42.796988,298.97
2019-08-13 06:15:48.498360,298.97
2019-08-13 06:16:54.210702,298.97
2019-08-13 06:17:59.919056,298.97
2019-08-13 06:19:05.668300,298.97
2019-08-13 06:20:11.381641,298.97
2019-08-13 06:21:17.072042,298.97
2019-08-13 06:22:22.814305,298.97
2019-08-13 06:23:28.605437,298.97
2019-08-13 06:24:34.342713,298.97
2019-08-13 06:25:40.055056,298.97
2019-08-13 06:26:45.751441,298.97
2019-08-13 06:27:51.477747,298.88
2019-08-13 06:28:57.186100,298.88
2019-08-13 06:30:02.925371,298.97
2019-08-13 06:31:08.642700,298.97
2019-08-13 06:32:14.368009,298.88
2019-08-13 06:33:20.114260,298.88
2019-08-13 06:34:25.866497,298.88
2019-08-13 06:35:31.612749,298.88
2019-08-13 06:36:37.329081,298.88
